PERIODO,SEDE,CODIGO_DE_CURSO,HORARIO,FRECUENCIA,AULA,ALUMN
202506,Lima Centro,B05EP,17:45 - 21:00,Interdiario L-M-V,305,20
202506,Lima Centro,B05EP,16:00 - 19:15,Interdiario L-M-V,301,26
202506,Lima Centro,B05EP,10:30 - 13:45,Interdiario L-M-V,203,23
202506,Lima Centro,B05EP,16:00 - 19:15,Interdiario L-M-V,510,21
202506,Lima Centro,B05EP,07:00 - 10:15,Interdiario L-M-V,203,23
202506,Surco,B05EP,10:30 - 13:45,Interdiario L-M-V,204,23
202506,Miraflores,B05EP,07:00 - 10:15,Interdiario L-M-V,305,15
202506,Miraflores,B05EP,17:45 - 21:00,Interdiario L-M-V,406,24
202506,Miraflores,B05EP,10:30 - 13:45,Interdiario L-M-V,414,17
202506,Miraflores,B05EP,16:00 - 19:15,Interdiario L-M-V,809,17
202506,La Molina,B06EP,16:00 - 19:15,Interdiario L-M-V,S304,25
202506,San Miguel,B06EP,16:00 - 19:15,Interdiario L-M-V,511,19
202506,Lima Norte Satélite,B06EP,07:00 - 10:15,Interdiario L-M-V,202,20
202506,San Miguel,B06EP,10:30 - 13:45,Interdiario L-M-V,404,18
202506,Lima Norte Satélite,B06EP,17:45 - 21:00,Interdiario L-M-V,105,20
202506,Lima Norte Satélite,B06EP,16:00 - 19:15,Interdiario L-M-V,203,20
202506,Lima Norte Satélite,B06EP,10:30 - 13:45,Interdiario L-M-V,207,20
202506,Surco,B06EP,10:30 - 13:45,Interdiario L-M-V,205,25
202506,Miraflores,B06EP,16:00 - 19:15,Interdiario L-M-V,408,22
202506,Miraflores,B06EP,10:30 - 13:45,Interdiario L-M-V,302,15
202506,Surco,B06EP,16:00 - 19:15,Interdiario L-M-V,406,24
202506,Lima Centro,B06EP,16:00 - 19:15,Interdiario L-M-V,511,24
202506,Lima Norte Satélite,B07EP,10:30 - 13:45,Interdiario L-M-V,303,25
202506,Lima Norte Satélite,B07EP,07:00 - 10:15,Interdiario L-M-V,203,20
202506,Lima Norte Satélite,B07EP,16:00 - 19:15,Interdiario L-M-V,304,18
202506,San Miguel,B07EP,16:00 - 19:15,Interdiario L-M-V,601,19
202506,San Miguel,B07EP,10:30 - 13:45,Interdiario L-M-V,405,20
202506,La Molina,B07EP,16:00 - 19:15,Interdiario L-M-V,409,20
202506,Lima Centro,B07EP,16:00 - 19:15,Interdiario L-M-V,609,22
202506,Lima Centro,B07EP,16:00 - 19:15,Interdiario L-M-V,512,24
202506,Lima Centro,B07EP,10:30 - 13:45,Interdiario L-M-V,605,26
202506,Surco,B07EP,16:00 - 19:15,Interdiario L-M-V,401,22
202506,Surco,B07EP,10:30 - 13:45,Interdiario L-M-V,206,25
202506,Miraflores,B07EP,10:30 - 13:45,Interdiario L-M-V,303,15
202506,La Molina,B08EP,16:00 - 19:15,Interdiario L-M-V,405,21
202506,San Miguel,B08EP,17:45 - 21:00,Interdiario L-M-V,507,20
202506,San Miguel,B08EP,16:00 - 19:15,Interdiario L-M-V,407,19
202506,Lima Norte Satélite,B08EP,10:30 - 13:45,Interdiario L-M-V,304,18
202506,Lima Norte Satélite,B08EP,07:00 - 10:15,Interdiario L-M-V,204,20
202506,Lima Norte Satélite,AP1AM,10:30 - 13:45,Interdiario L-M-V,420,19
202506,Lima Norte Satélite,AP1AM,16:00 - 19:15,Interdiario L-M-V,305,20
202506,San Miguel,AP1AM,16:00 - 19:15,Interdiario L-M-V,709,19
202506,La Molina,AP1AM,16:00 - 19:15,Interdiario L-M-V,311,19
202506,Surco,AP1AM,16:00 - 19:15,Interdiario L-M-V,407,23
202506,Lima Centro,AP1AM,16:00 - 19:15,Interdiario L-M-V,805,18
202506,La Molina,AP2AM,16:00 - 19:15,Interdiario L-M-V,507,21
202506,San Miguel,AP2AM,16:00 - 19:15,Interdiario L-M-V,602,18
202506,Lima Norte Satélite,AP2AM,16:00 - 19:15,Interdiario L-M-V,406,21
202506,Lima Norte Satélite,AP2AM,07:00 - 10:15,Interdiario L-M-V,310,24
202506,Lima Norte Satélite,AP2AM,10:30 - 13:45,Interdiario L-M-V,319,10
202506,Surco,AP2AM,16:00 - 19:15,Interdiario L-M-V,501,23
202506,Lima Centro,AP2AM,16:00 - 19:15,Interdiario L-M-V,806,21
202506,Miraflores,AP2AM,16:00 - 19:15,Interdiario L-M-V,512,17
202506,Miraflores,AP3AM,16:00 - 19:15,Interdiario L-M-V,405,15
202506,San Miguel,B08EP,10:30 - 13:45,Interdiario L-M-V,406,19
202506,Surco,B08EP,16:00 - 19:15,Interdiario L-M-V,305,25
202506,Miraflores,B08EP,16:00 - 19:15,Interdiario L-M-V,409,23
202506,Miraflores,B08EP,10:30 - 13:45,Interdiario L-M-V,304,15
202506,Surco,B08EP,10:30 - 13:45,Interdiario L-M-V,207,23
202506,Lima Centro,B08EP,10:30 - 13:45,Interdiario L-M-V,403,26
202506,Lima Centro,B08EP,16:00 - 19:15,Interdiario L-M-V,601,25
202506,Lima Norte Satélite,B09EP,07:00 - 10:15,Interdiario L-M-V,205,20
202506,Lima Norte Satélite,B09EP,16:00 - 19:15,Interdiario L-M-V,416,17
202506,San Miguel,B09EP,10:30 - 13:45,Interdiario L-M-V,407,19
202506,San Miguel,B09EP,16:00 - 19:15,Interdiario L-M-V,604,20
202506,La Molina,B09EP,10:30 - 13:45,Interdiario L-M-V,306,22
202506,La Molina,B09EP,16:00 - 19:15,Interdiario L-M-V,406,22
202506,Surco,B09EP,16:00 - 19:15,Interdiario L-M-V,210,23
202506,Lima Centro,B09EP,16:00 - 19:15,Interdiario L-M-V,607,23
202506,Lima Centro,B09EP,10:30 - 13:45,Interdiario L-M-V,306,20
202506,Surco,B09EP,10:30 - 13:45,Interdiario L-M-V,208,24
202506,Surco,B09EP,07:00 - 10:15,Interdiario L-M-V,407,23
202506,Miraflores,B09EP,16:00 - 19:15,Interdiario L-M-V,410,19
202506,San Miguel,B10EP,16:00 - 19:15,Interdiario L-M-V,605,19
202506,La Molina,B10EP,16:00 - 19:15,Interdiario L-M-V,407,21
202506,San Miguel,B10EP,10:30 - 13:45,Interdiario L-M-V,408,20
202506,Lima Norte Satélite,B10EP,07:00 - 10:15,Interdiario L-M-V,206,20
202506,Lima Norte Satélite,B10EP,10:30 - 13:45,Interdiario L-M-V,313,26
202506,Surco,B10EP,07:00 - 10:15,Interdiario L-M-V,203,22
202506,Surco,B10EP,10:30 - 13:45,Interdiario L-M-V,209,23
202506,Miraflores,B10EP,16:00 - 19:15,Interdiario L-M-V,412,18
202506,Surco,B10EP,16:00 - 19:15,Interdiario L-M-V,307,23
202506,Lima Centro,B10EP,10:30 - 13:45,Interdiario L-M-V,505,27
202506,Lima Centro,B10EP,16:00 - 19:15,Interdiario L-M-V,608,18
202506,Lima Norte Satélite,B11EP,16:00 - 19:15,Interdiario L-M-V,315,25
202506,Lima Norte Satélite,B11EP,10:30 - 13:45,Interdiario L-M-V,307,17
202506,Lima Norte Satélite,B11EP,07:00 - 10:15,Interdiario L-M-V,207,20
202506,La Molina,B11EP,16:00 - 19:15,Interdiario L-M-V,408,22
202506,San Miguel,B11EP,16:00 - 19:15,Interdiario L-M-V,707,20
202506,Surco,B11EP,10:30 - 13:45,Interdiario L-M-V,210,23
202506,Lima Centro,B11EP,10:30 - 13:45,Interdiario L-M-V,103,24
202506,Lima Centro,B11EP,16:00 - 19:15,Interdiario L-M-V,513,25
202506,Surco,B11EP,16:00 - 19:15,Interdiario L-M-V,104,25
202506,Miraflores,B11EP,17:45 - 21:00,Interdiario L-M-V,407,22
202506,Miraflores,B11EP,16:00 - 19:15,Interdiario L-M-V,601,24
202506,San Miguel,B12EP,16:00 - 19:15,Interdiario L-M-V,607,20
202506,La Molina,B12EP,16:00 - 19:15,Interdiario L-M-V,404,23
202506,Lima Norte Satélite,B12EP,10:30 - 13:45,Interdiario L-M-V,308,23
202506,Lima Norte Satélite,B12EP,16:00 - 19:15,Interdiario L-M-V,316,21
202506,San Miguel,B12EP,10:30 - 13:45,Interdiario L-M-V,501,19
202506,Lima Norte Satélite,B12EP,07:00 - 10:15,Interdiario L-M-V,303,25
202506,Surco,B12EP,07:00 - 10:15,Interdiario L-M-V,204,23
202506,Surco,B12EP,10:30 - 13:45,Interdiario L-M-V,211,25
202506,Miraflores,B12EP,16:00 - 19:15,Interdiario L-M-V,413,18
202506,Surco,B12EP,16:00 - 19:15,Interdiario L-M-V,314,29
202506,Lima Centro,B12EP,07:00 - 10:15,Interdiario L-M-V,204,18
202506,Lima Centro,B12EP,16:00 - 19:15,Interdiario L-M-V,604,27
202506,Lima Norte Satélite,I01EP,07:00 - 10:15,Interdiario L-M-V,304,18
202506,San Miguel,I01EP,16:00 - 19:15,Interdiario L-M-V,608,19
202506,Lima Norte Satélite,I01EP,16:00 - 19:15,Interdiario L-M-V,317,14
202506,San Miguel,I01EP,10:30 - 13:45,Interdiario L-M-V,502,18
202506,San Miguel,I01EP,17:45 - 21:00,Interdiario L-M-V,609,19
202506,La Molina,I01EP,16:00 - 19:15,Interdiario L-M-V,410,19
202506,La Molina,I01EP,10:30 - 13:45,Interdiario L-M-V,307,20
202506,Surco,I01EP,10:30 - 13:45,Interdiario L-M-V,301,22
202506,Surco,I01EP,16:00 - 19:15,Interdiario L-M-V,310,23
202506,Lima Centro,I01EP,16:00 - 19:15,Interdiario L-M-V,704,25
202506,Lima Centro,I01EP,10:30 - 13:45,Interdiario L-M-V,309,13
202506,Miraflores,I01EP,10:30 - 13:45,Interdiario L-M-V,305,15
202506,La Molina,I02EP,16:00 - 19:15,Interdiario L-M-V,503,22
202506,La Molina,I02EP,10:30 - 13:45,Interdiario L-M-V,308,22
202506,San Miguel,I02EP,16:00 - 19:15,Interdiario L-M-V,610,20
202506,Lima Norte Satélite,I02EP,10:30 - 13:45,Interdiario L-M-V,309,20
202506,San Miguel,I02EP,10:30 - 13:45,Interdiario L-M-V,503,19
202506,Lima Norte Satélite,I02EP,07:00 - 10:15,Interdiario L-M-V,305,20
202506,Lima Norte Satélite,I02EP,16:00 - 19:15,Interdiario L-M-V,311,23
202506,Surco,I02EP,10:30 - 13:45,Interdiario L-M-V,302,22
202506,Surco,I02EP,16:00 - 19:15,Interdiario L-M-V,311,24
202506,Miraflores,I02EP,16:00 - 19:15,Interdiario L-M-V,404,15
202506,Lima Centro,I02EP,16:00 - 19:15,Interdiario L-M-V,705,21
202506,Lima Centro,I02EP,10:30 - 13:45,Interdiario L-M-V,310,16
202506,Lima Norte Satélite,I03EP,10:30 - 13:45,Interdiario L-M-V,311,23
202506,San Miguel,I03EP,16:00 - 19:15,Interdiario L-M-V,611,19
202506,San Miguel,I03EP,10:30 - 13:45,Interdiario L-M-V,504,20
202506,La Molina,I03EP,16:00 - 19:15,Interdiario L-M-V,412,20
202506,Surco,I03EP,16:00 - 19:15,Interdiario L-M-V,312,24
202506,Surco,I03EP,10:30 - 13:45,Interdiario L-M-V,303,22
202506,Lima Centro,I03EP,16:00 - 19:15,Interdiario L-M-V,801,17
202506,Lima Centro,I03EP,10:30 - 13:45,Interdiario L-M-V,407,20
202506,Miraflores,I03EP,16:00 - 19:15,Interdiario L-M-V,505,22
202506,La Molina,I04EP,16:00 - 19:15,Interdiario L-M-V,413,19
202506,San Miguel,I04EP,10:30 - 13:45,Interdiario L-M-V,505,19
202506,San Miguel,I04EP,16:00 - 19:15,Interdiario L-M-V,702,18
202506,Lima Norte Satélite,I04EP,07:00 - 10:15,Interdiario L-M-V,306,20
202506,Surco,I04EP,16:00 - 19:15,Interdiario L-M-V,313,23
202506,Surco,I04EP,10:30 - 13:45,Interdiario L-M-V,304,23
202506,Miraflores,I04EP,16:00 - 19:15,Interdiario L-M-V,506,22
202506,Lima Centro,I04EP,16:00 - 19:15,Interdiario L-M-V,707,24
202506,Lima Norte Satélite,I05AM,07:00 - 10:15,Interdiario L-M-V,307,17
202506,San Miguel,I05AM,10:30 - 13:45,Interdiario L-M-V,506,18
202506,San Miguel,I05AM,16:00 - 19:15,Interdiario L-M-V,701,19
202506,La Molina,I05AM,10:30 - 13:45,Interdiario L-M-V,201,20
202506,La Molina,I05AM,16:00 - 19:15,Interdiario L-M-V,508,27
202506,Surco,I05AM,07:00 - 10:15,Interdiario L-M-V,206,25
202506,Lima Centro,I05AM,16:00 - 19:15,Interdiario L-M-V,501,26
202506,Miraflores,I05AM,16:00 - 19:15,Interdiario L-M-V,507,23
202506,Surco,I05AM,16:00 - 19:15,Interdiario L-M-V,304,23
202506,San Miguel,I06AM,16:00 - 19:15,Interdiario L-M-V,703,19
202506,La Molina,I06AM,16:00 - 19:15,Interdiario L-M-V,501,20
202506,San Miguel,I06AM,10:30 - 13:45,Interdiario L-M-V,507,20
202506,Surco,I06AM,16:00 - 19:15,Interdiario L-M-V,402,22
202506,Surco,I06AM,07:00 - 10:15,Interdiario L-M-V,207,23
202506,Miraflores,I06AM,16:00 - 19:15,Interdiario L-M-V,504,24
202506,Lima Centro,I06AM,16:00 - 19:15,Interdiario L-M-V,709,20
202506,San Miguel,I07AM,10:30 - 13:45,Interdiario L-M-V,508,19
202506,La Molina,I07AM,16:00 - 19:15,Interdiario L-M-V,502,20
202506,San Miguel,I07AM,16:00 - 19:15,Interdiario L-M-V,704,20
202506,Lima Centro,I07AM,16:00 - 19:15,Interdiario L-M-V,509,17
202506,La Molina,I08AM,16:00 - 19:15,Interdiario L-M-V,411,19
202506,San Miguel,I08AM,16:00 - 19:15,Interdiario L-M-V,705,19
202506,San Miguel,I08AM,10:30 - 13:45,Interdiario L-M-V,509,19
202506,Lima Norte Satélite,I08AM,17:45 - 21:00,Interdiario L-M-V,318,14
202506,Lima Norte Satélite,I08AM,10:30 - 13:45,Interdiario L-M-V,315,25
202506,Lima Norte Satélite,I08AM,07:00 - 10:15,Interdiario L-M-V,308,23
202506,Surco,I08AM,10:30 - 13:45,Interdiario L-M-V,305,25
202506,Surco,I08AM,16:00 - 19:15,Interdiario L-M-V,403,22
202506,Lima Centro,I08AM,16:00 - 19:15,Interdiario L-M-V,706,22
202506,Lima Norte Satélite,I09AM,16:00 - 19:15,Interdiario L-M-V,410,25
202506,San Miguel,I09AM,16:00 - 19:15,Interdiario L-M-V,706,18
202506,La Molina,I09AM,16:00 - 19:15,Interdiario L-M-V,310,19
202506,Lima Centro,I09AM,16:00 - 19:15,Interdiario L-M-V,802,19
202506,Miraflores,I09AM,16:00 - 19:15,Interdiario L-M-V,509,22
202506,Surco,I09AM,10:30 - 13:45,Interdiario L-M-V,306,25
202506,La Molina,I10AM,16:00 - 19:15,Interdiario L-M-V,S206,25
202506,Lima Norte Satélite,I10AM,16:00 - 19:15,Interdiario L-M-V,321,15
202506,Lima Norte Satélite,I10AM,07:00 - 10:15,Interdiario L-M-V,309,20
202506,Surco,I10AM,16:00 - 19:15,Interdiario L-M-V,404,24
202506,Lima Centro,I10AM,10:30 - 13:45,Interdiario L-M-V,509,17
202506,Lima Centro,I10AM,16:00 - 19:15,Interdiario L-M-V,803,20
202506,Lima Norte Satélite,I11AM,10:30 - 13:45,Interdiario L-M-V,316,21
202506,San Miguel,I11AM,16:00 - 19:15,Interdiario L-M-V,606,18
202506,Miraflores,I11AM,16:00 - 19:15,Interdiario L-M-V,510,18
202506,La Molina,I11AM,10:30 - 13:45,Interdiario L-M-V,310,19
202506,Surco,I11AM,16:00 - 19:15,Interdiario L-M-V,405,24
202506,Lima Centro,I11AM,16:00 - 19:15,Interdiario L-M-V,804,21
202506,Lima Centro,I11AM,10:30 - 13:45,Interdiario L-M-V,510,21
202506,San Miguel,I12AM,16:00 - 19:15,Interdiario L-M-V,708,19
202506,Lima Norte Satélite,I12AM,10:30 - 13:45,Interdiario L-M-V,403,26
202506,Lima Norte Satélite,I12AM,16:00 - 19:15,Interdiario L-M-V,408,19
202506,Surco,I12AM,16:00 - 19:15,Interdiario L-M-V,303,22
202506,Miraflores,I12AM,16:00 - 19:15,Interdiario L-M-V,511,18
202506,La Molina,AG1AM,16:00 - 19:15,Interdiario L-M-V,510,19
202506,San Miguel,AG1AM,16:00 - 19:15,Interdiario L-M-V,711,19
202506,San Miguel,AG2AM,16:00 - 19:15,Interdiario L-M-V,801,19
202506,La Molina,AG2AM,16:00 - 19:15,Interdiario L-M-V,511,19
202506,Surco,AG2AM,16:00 - 19:15,Interdiario L-M-V,502,23
202506,Lima Norte Satélite,AG3AM,10:30 - 13:45,Interdiario L-M-V,321,15
202506,La Molina,AL1EP,16:00 - 19:15,Interdiario L-M-V,512,20
202506,Lima Norte Satélite,AL3EP,10:30 - 13:45,Interdiario L-M-V,322,15
202506,Lima Norte Satélite,AP3AM,10:30 - 13:45,Interdiario L-M-V,320,14
202506,Lima Norte Satélite,AP3AM,16:00 - 19:15,Interdiario L-M-V,325,16
202506,La Molina,AP3AM,16:00 - 19:15,Interdiario L-M-V,509,20
202506,Lima Centro,AP3AM,16:00 - 19:15,Interdiario L-M-V,309,13
202506,La Molina,AW2AM,16:00 - 19:15,Interdiario L-M-V,513,19
202506,La Molina,B00EP,10:30 - 13:45,Interdiario L-M-V,303,22
202506,La Molina,B00EP,17:45 - 21:00,Interdiario L-M-V,202,20
202506,La Molina,B00EP,16:00 - 19:15,Interdiario L-M-V,302,20
202506,San Miguel,B00EP,07:00 - 10:15,Interdiario L-M-V,201,20
202506,San Miguel,B00EP,16:00 - 19:15,Interdiario L-M-V,405,20
202506,San Miguel,B00EP,17:45 - 21:00,Interdiario L-M-V,406,19
202506,San Miguel,B00EP,10:30 - 13:45,Interdiario L-M-V,201,20
202506,Lima Norte Satélite,B00EP,10:30 - 13:45,Interdiario L-M-V,301,27
202506,Lima Norte Satélite,B00EP,07:00 - 10:15,Interdiario L-M-V,101,20
202506,Lima Norte Satélite,B00EP,16:00 - 19:15,Interdiario L-M-V,201,20
202506,Surco,B00EP,07:00 - 10:15,Interdiario L-M-V,101,22
202506,Surco,B00EP,17:45 - 21:00,Interdiario L-M-V,203,22
202506,Surco,B00EP,16:00 - 19:15,Interdiario L-M-V,308,24
202506,Surco,B00EP,10:30 - 13:45,Interdiario L-M-V,315,29
202506,Lima Centro,B00EP,16:00 - 19:15,Interdiario L-M-V,101,24
202506,Lima Centro,B00EP,07:00 - 10:15,Interdiario L-M-V,101,24
202506,Miraflores,B00EP,16:00 - 19:15,Interdiario L-M-V,708,18
202506,Miraflores,B00EP,10:30 - 13:45,Interdiario L-M-V,401,15
202506,San Miguel,B01EP,10:30 - 13:45,Interdiario L-M-V,202,19
202506,San Miguel,B01EP,16:00 - 19:15,Interdiario L-M-V,1501,30
202506,San Miguel,B01EP,07:00 - 10:15,Interdiario L-M-V,202,19
202506,Surco,B01EP,16:00 - 19:15,Interdiario L-M-V,204,23
202506,Surco,B01EP,07:00 - 10:15,Interdiario L-M-V,102,22
202506,Miraflores,B01EP,10:30 - 13:45,Interdiario L-M-V,402,15
202506,Miraflores,B01EP,16:00 - 19:15,Interdiario L-M-V,402,15
202506,Surco,B01EP,10:30 - 13:45,Interdiario L-M-V,316,29
202506,Surco,B01EP,17:45 - 21:00,Interdiario L-M-V,207,23
202506,La Molina,AL3FP,15:45 - 19:15,Interdiario M-J,307,20
202506,Lima Norte Satélite,AL3FP,15:45 - 19:15,Interdiario M-J,317,14
202506,San Miguel,B00FP,15:45 - 19:15,Interdiario M-J,201,20
202506,La Molina,B00FP,15:45 - 19:15,Interdiario M-J,302,20
202506,Lima Norte Satélite,B00FP,15:45 - 19:15,Interdiario M-J,207,20
202506,Surco,B00FP,15:45 - 19:15,Interdiario M-J,101,22
202506,Lima Centro,B00FP,15:45 - 19:15,Interdiario M-J,101,24
202506,La Molina,B01FP,15:45 - 19:15,Interdiario M-J,202,20
202506,San Miguel,B01FP,15:45 - 19:15,Interdiario M-J,202,19
202506,Lima Norte Satélite,B01FP,15:45 - 19:15,Interdiario M-J,309,20
202506,Surco,B01FP,15:45 - 19:15,Interdiario M-J,102,22
202506,Lima Centro,B01FP,15:45 - 19:15,Interdiario M-J,102,24
202506,San Miguel,B02FP,15:45 - 19:15,Interdiario M-J,301,20
202506,Lima Norte Satélite,B02FP,15:45 - 19:15,Interdiario M-J,105,20
202506,Lima Norte Satélite,B02FP,15:45 - 19:15,Interdiario M-J,103,20
202506,Lima Centro,B02FP,15:45 - 19:15,Interdiario M-J,103,24
202506,Surco,B02FP,15:45 - 19:15,Interdiario M-J,103,22
202506,Miraflores,B02FP,15:45 - 19:15,Interdiario M-J,412,18
202506,Lima Norte Satélite,B03FP,15:45 - 19:15,Interdiario M-J,402,28
202506,La Molina,B03FP,10:40 - 14:10,Interdiario M-J,302,20
202506,Surco,B03FP,15:45 - 19:15,Interdiario M-J,104,25
202506,Miraflores,B03FP,15:45 - 19:15,Interdiario M-J,408,22
202506,La Molina,B04FP,15:45 - 19:15,Interdiario M-J,508,25
202506,San Miguel,B04FP,15:45 - 19:15,Interdiario M-J,302,19
202506,Lima Norte Satélite,B04FP,10:40 - 14:10,Interdiario M-J,101,20
202506,Lima Norte Satélite,B04FP,15:45 - 19:15,Interdiario M-J,106,20
202506,Lima Norte Satélite,B04FP,15:45 - 19:15,Interdiario M-J,201,20
202506,Lima Norte Satélite,B04FP,15:45 - 19:15,Interdiario M-J,202,20
202506,Lima Norte Satélite,B04FP,07:00 - 10:30,Interdiario M-J,101,20
202506,Surco,B04FP,15:45 - 19:15,Interdiario M-J,206,25
202506,Lima Centro,B04FP,10:40 - 14:10,Interdiario M-J,505,27
202506,Lima Norte Satélite,B05FP,15:45 - 19:15,Interdiario M-J,203,20
202506,Lima Norte Satélite,B05FP,10:40 - 14:10,Interdiario M-J,102,20
202506,Lima Norte Satélite,B05FP,12:10 - 15:40,Interdiario M-J,103,20
202506,La Molina,B05FP,15:45 - 19:15,Interdiario M-J,S206,25
202506,San Miguel,B05FP,10:40 - 14:10,Interdiario M-J,201,20
202506,San Miguel,B05FP,15:45 - 19:15,Interdiario M-J,303,20
202506,Lima Norte Satélite,B05FP,07:00 - 10:30,Interdiario M-J,102,20
202506,Lima Norte Satélite,B05FP,15:45 - 19:15,Interdiario M-J,318,14
202506,Surco,B05FP,15:45 - 19:15,Interdiario M-J,204,23
202506,Lima Centro,B05FP,10:40 - 14:10,Interdiario M-J,102,24
202506,Lima Centro,B05FP,15:45 - 19:15,Interdiario M-J,201,19
202506,Miraflores,B05FP,15:45 - 19:15,Interdiario M-J,304,15
202506,Miraflores,B05FP,07:00 - 10:30,Interdiario M-J,305,15
202506,Surco,B05FP,15:45 - 19:15,Interdiario M-J,405,24
202506,Surco,B05FP,07:00 - 10:30,Interdiario M-J,102,22
202506,Lima Norte Satélite,B06FP,15:45 - 19:15,Interdiario M-J,419,19
202506,Lima Norte Satélite,B06FP,10:40 - 14:10,Interdiario M-J,104,20
202506,Lima Norte Satélite,B07FP,15:45 - 19:15,Interdiario M-J,101,20
202506,Lima Norte Satélite,B08FP,15:45 - 19:15,Interdiario M-J,315,25
202506,Surco,B08FP,15:45 - 19:15,Interdiario M-J,310,23
202506,Lima Norte Satélite,B09FP,15:45 - 19:15,Interdiario M-J,316,21
202506,Surco,B09FP,15:45 - 19:15,Interdiario M-J,313,23
202506,Lima Norte Satélite,B10FP,15:45 - 19:15,Interdiario M-J,304,18
202506,Lima Norte Satélite,B11FP,15:45 - 19:15,Interdiario M-J,306,20
202506,Lima Norte Satélite,B12FP,15:45 - 19:15,Interdiario M-J,308,23
202506,Lima Norte Satélite,B12FP,15:45 - 19:15,Interdiario M-J,323,16
202506,Lima Norte Satélite,I01FP,15:45 - 19:15,Interdiario M-J,416,17
202506,Lima Norte Satélite,I01FP,15:45 - 19:15,Interdiario M-J,405,17
202506,La Molina,I01FP,15:45 - 19:15,Interdiario M-J,303,22
202506,Surco,I01FP,15:45 - 19:15,Interdiario M-J,311,24
202506,Lima Centro,I01FP,15:45 - 19:15,Interdiario M-J,202,19
202506,San Miguel,I02FP,15:45 - 19:15,Interdiario M-J,401,19
202506,Lima Norte Satélite,I02FP,15:45 - 19:15,Interdiario M-J,408,19
202506,Surco,I02FP,15:45 - 19:15,Interdiario M-J,406,24
202506,Lima Norte Satélite,I03FP,15:45 - 19:15,Interdiario M-J,410,25
202506,Surco,I03FP,15:45 - 19:15,Interdiario M-J,312,24
202506,Lima Norte Satélite,I04FP,15:45 - 19:15,Interdiario M-J,311,23
202506,La Molina,I04FP,15:45 - 19:15,Interdiario M-J,304,23
202506,San Miguel,I04FP,15:45 - 19:15,Interdiario M-J,402,20
202506,Surco,I04FP,15:45 - 19:15,Interdiario M-J,210,23
202506,La Molina,I05TT,15:45 - 19:15,Interdiario M-J,305,21
202506,Lima Norte Satélite,I05TT,15:45 - 19:15,Interdiario M-J,205,20
202506,Lima Norte Satélite,I05TT,15:45 - 19:15,Interdiario M-J,305,20
202506,Surco,I05TT,15:45 - 19:15,Interdiario M-J,211,25
202506,Lima Norte Satélite,I08TT,15:45 - 19:15,Interdiario M-J,325,16
202506,Lima Norte Satélite,I11TT,15:45 - 19:15,Interdiario M-J,406,21
202506,La Molina,I12TT,15:45 - 19:15,Interdiario M-J,308,22
202506,La Molina,B00RP,08:45 - 10:15,Diario,302,20
202506,San Miguel,B00RP,19:30 - 21:00,Diario,1501,30
202506,San Miguel,B00RP,17:45 - 19:15,Diario,802,18
202506,La Molina,B00RP,10:30 - 12:00,Diario,311,19
202506,San Juan de Lurigancho Satélite,B00RP,17:45 - 19:15,Diario,503,28
202506,San Juan de Lurigancho Satélite,B00RP,16:00 - 17:30,Diario,503,28
202506,San Juan de Lurigancho Satélite,B00RP,10:30 - 12:00,Diario,503,28
202506,San Juan de Lurigancho Satélite,B00RP,07:00 - 08:30,Diario,503,28
202506,La Molina,B00RP,17:45 - 19:15,Diario,514,21
202506,La Molina,B00RP,19:30 - 21:00,Diario,405,21
202506,La Molina,B00RP,16:00 - 17:30,Diario,309,20
202506,Lima Norte Satélite,B00RP,08:45 - 10:15,Diario,302,27
202506,San Miguel,B00RP,16:00 - 17:30,Diario,403,19
202506,San Miguel,B00RP,08:45 - 10:15,Diario,402,20
202506,San Miguel,B00RP,07:00 - 08:30,Diario,402,20
202506,San Miguel,B00RP,10:30 - 12:00,Diario,810,20
202506,Lima Norte Satélite,B00RP,14:15 - 15:45,Diario,303,25
202506,Lima Norte Satélite,B00RP,16:00 - 17:30,Diario,417,14
202506,Lima Norte Satélite,B00RP,07:00 - 08:30,Diario,311,23
202506,Lima Norte Satélite,B00RP,10:30 - 12:00,Diario,105,20
202506,Lima Norte Satélite,B00RP,19:30 - 21:00,Diario,315,25
202506,Lima Norte Satélite,B00RP,17:45 - 19:15,Diario,418,19
202506,Surco,B00RP,08:45 - 10:15,Diario,208,24
202506,Surco,B00RP,14:15 - 15:45,Diario,301,22
202506,Surco,B00RP,19:30 - 21:00,Diario,101,22
202506,Surco,B00RP,10:30 - 12:00,Diario,201,22
202506,Chimbote,B00RP,17:45 - 19:15,Diario,203,18
202506,Surco,B00RP,17:45 - 19:15,Diario,506,25
202506,Surco,B00RP,16:00 - 17:30,Diario,302,22
202506,Miraflores,B00RP,07:00 - 08:30,Diario,401,15
202506,Iquitos,B00RP,17:45 - 19:15,Diario,201,25
202506,Iquitos,B00RP,16:00 - 17:30,Diario,201,25
202506,Iquitos,B00RP,08:45 - 10:15,Diario,202,25
202506,Miraflores,B00RP,08:45 - 10:15,Diario,405,15
202506,Miraflores,B00RP,10:30 - 12:00,Diario,505,22
202506,Miraflores,B00RP,19:30 - 21:00,Diario,401,15
202506,Lima Centro,B00RP,16:00 - 17:30,Diario,302,27
202506,Lima Centro,B00RP,08:45 - 10:15,Diario,306,20
202506,Lima Centro,B00RP,17:45 - 19:15,Diario,306,20
